full_block,senate_district,house_district,state,county,tract,block
2.40317E+14,18,18,24,31,703401,12
2.40317E+14,18,18,24,31,703401,10
2.40317E+14,18,18,24,31,703401,17
2.40317E+14,18,18,24,31,703401,13
2.40317E+14,18,18,24,31,703401,12
2.40317E+14,18,18,24,31,703403,11
2.40317E+14,18,18,24,31,703401,10
2.40317E+14,18,18,24,31,703401,11
2.40317E+14,18,18,24,31,703403,10
2.40317E+14,18,18,24,31,703403,12
2.40317E+14,18,18,24,31,703403,9
2.40317E+14,18,18,24,31,703403,8
2.40317E+14,18,18,24,31,703403,4
2.40317E+14,18,18,24,31,703401,1
2.40317E+14,18,18,24,31,703401,0
2.40317E+14,19,19,24,31,703402,27
2.40317E+14,19,19,24,31,703402,26
2.40317E+14,19,19,24,31,703402,25
2.40317E+14,19,19,24,31,703402,24
2.40317E+14,19,19,24,31,703402,23
2.40317E+14,18,18,24,31,703401,8
2.40317E+14,18,18,24,31,703401,4
2.40317E+14,18,18,24,31,703401,9
2.40317E+14,18,18,24,31,703401,1
2.40317E+14,18,18,24,31,703401,0
2.40317E+14,19,19,24,31,703402,20
2.40317E+14,19,19,24,31,703302,13
2.40317E+14,19,19,24,31,703302,5
2.40317E+14,19,19,24,31,703302,4
2.40317E+14,19,19,24,31,703302,12
2.40317E+14,19,19,24,31,703402,21
2.40317E+14,19,19,24,31,703402,19
2.40317E+14,19,19,24,31,703402,6
2.40317E+14,19,19,24,31,703402,7
2.40317E+14,19,19,24,31,703402,22
2.40317E+14,19,19,24,31,703402,15
2.40317E+14,19,19,24,31,703402,14
2.40317E+14,19,19,24,31,703402,13
2.40317E+14,19,19,24,31,703402,8
2.40317E+14,19,19,24,31,703402,1
2.40317E+14,19,19,24,31,703402,3
2.40317E+14,19,19,24,31,703302,1
2.40317E+14,19,19,24,31,703302,9
2.40317E+14,19,19,24,31,703201,26
2.40317E+14,19,19,24,31,703302,5
2.40317E+14,19,19,24,31,703302,0
2.40317E+14,19,19,24,31,703302,8
2.40317E+14,19,19,24,31,703201,27
2.40317E+14,19,19,24,31,703201,23
2.40317E+14,19,19,24,31,703302,7
2.40317E+14,19,19,24,31,703201,22
2.40317E+14,19,19,24,31,703201,28
2.40317E+14,19,19,24,31,703201,25
2.40317E+14,19,19,24,31,703201,18
2.40317E+14,19,19,24,31,703201,17
2.40317E+14,19,19,24,31,703201,7
2.40317E+14,19,19,24,31,703201,8
2.40317E+14,19,19,24,31,703201,4
2.40317E+14,19,19,24,31,703201,21
2.40317E+14,19,19,24,31,703201,20
2.40317E+14,19,19,24,31,703201,24
2.40317E+14,19,19,24,31,703201,19
2.40317E+14,19,19,24,31,703201,2
2.40317E+14,19,19,24,31,703201,3
2.40317E+14,19,19,24,31,703201,1
2.40317E+14,19,19,24,31,703201,0
2.40317E+14,19,19,24,31,703302,11
2.40317E+14,19,19,24,31,703302,6
2.40317E+14,19,19,24,31,703302,3
2.40317E+14,19,19,24,31,703302,2
2.40317E+14,19,19,24,31,703201,29
2.40317E+14,19,19,24,31,703201,30
2.40317E+14,19,19,24,31,703201,32
2.40317E+14,19,19,24,31,703201,31
2.40317E+14,19,19,24,31,703302,1
2.40317E+14,19,19,24,31,703302,10
2.40317E+14,19,19,24,31,703302,0
2.40317E+14,19,19,24,31,703214,3
2.40317E+14,19,19,24,31,703213,0
2.40317E+14,19,19,24,31,703213,1
2.40317E+14,19,19,24,31,703213,2
2.40317E+14,19,19,24,31,703213,4
2.40317E+14,19,19,24,31,703213,0
2.40317E+14,19,19,24,31,703214,2
2.40317E+14,19,19,24,31,703213,2
2.45102E+14,41,41,24,510,150800,5
2.45102E+14,41,41,24,510,150800,6
2.45102E+14,41,41,24,510,150800,15
2.45102E+14,41,41,24,510,150800,12
2.45102E+14,41,41,24,510,150800,6
2.45102E+14,41,41,24,510,150800,7
2.45102E+14,41,41,24,510,150800,4
2.45102E+14,41,41,24,510,150800,2
2.45102E+14,41,41,24,510,150800,0
2.45102E+14,41,41,24,510,150800,8
2.45102E+14,41,41,24,510,150800,11
2.45102E+14,41,41,24,510,150800,8
2.45102E+14,41,41,24,510,150800,3
2.45102E+14,41,41,24,510,150800,7
2.45102E+14,41,41,24,510,150800,5
2.40037E+14,31,31,24,3,741000,8
2.40037E+14,33,33A,24,3,740800,11
2.40037E+14,33,33A,24,3,740800,21
2.40037E+14,31,31,24,3,740304,15
2.40037E+14,31,31,24,3,741000,9
2.40037E+14,31,31,24,3,741000,10
2.40037E+14,31,31,24,3,741000,7
2.40037E+14,31,31,24,3,741000,3
2.40037E+14,31,31,24,3,741000,6
2.40037E+14,31,31,24,3,741000,5
2.40037E+14,31,31,24,3,740800,6
2.40037E+14,31,31,24,3,740800,5
2.40037E+14,31,31,24,3,740800,4
2.40037E+14,31,31,24,3,740800,16
2.40037E+14,31,31,24,3,740800,15
2.40037E+14,31,31,24,3,740800,7
2.40037E+14,31,31,24,3,740800,13
2.40218E+14,4,4,24,21,752102,22
2.40317E+14,9,09A,24,31,700317,19
2.40317E+14,9,09A,24,31,700317,2
2.40317E+14,9,09A,24,31,700317,24
2.40317E+14,9,09A,24,31,700318,12
2.40317E+14,9,09A,24,31,700317,3
2.40317E+14,9,09A,24,31,700318,11
2.40317E+14,9,09A,24,31,700318,3
2.40218E+14,4,4,24,21,752101,11
2.40317E+14,9,09A,24,31,700317,1
2.40218E+14,4,4,24,21,752101,10
2.40218E+14,4,4,24,21,752101,14
2.40218E+14,4,4,24,21,752101,13
2.40218E+14,4,4,24,21,752101,4
2.40218E+14,4,4,24,21,752101,5
2.40218E+14,4,4,24,21,752101,9
2.40218E+14,4,4,24,21,752101,3
2.40317E+14,9,09A,24,31,700317,0
2.40317E+14,9,09A,24,31,700204,2
2.40317E+14,19,19,24,31,703213,1
2.40317E+14,19,19,24,31,703213,3
2.40317E+14,19,19,24,31,703213,0
2.40317E+14,19,19,24,31,703216,6
2.40317E+14,19,19,24,31,703202,14
2.40317E+14,19,19,24,31,703216,3
2.40317E+14,19,19,24,31,703216,5
2.40317E+14,19,19,24,31,703216,4
2.40317E+14,19,19,24,31,703216,8
2.40317E+14,19,19,24,31,703213,3
2.40317E+14,19,19,24,31,703216,2
2.40317E+14,19,19,24,31,703216,1
2.40317E+14,19,19,24,31,703218,7
2.40317E+14,19,19,24,31,703202,2
2.40317E+14,19,19,24,31,703202,4
2.40317E+14,19,19,24,31,703202,0
2.40317E+14,19,19,24,31,703202,3
2.40317E+14,19,19,24,31,703218,5
2.40317E+14,19,19,24,31,703216,0
2.40317E+14,19,19,24,31,703218,3
2.40317E+14,19,19,24,31,703218,4
2.40317E+14,19,19,24,31,703218,6
2.40317E+14,19,19,24,31,703218,4
2.40317E+14,19,19,24,31,703218,2
2.40317E+14,19,19,24,31,703218,0
2.40317E+14,19,19,24,31,701303,0
2.40317E+14,19,19,24,31,701308,12
2.40317E+14,19,19,24,31,701308,10
2.40317E+14,19,19,24,31,701308,22
2.40317E+14,19,19,24,31,701308,7
2.40317E+14,19,19,24,31,701308,6
2.40317E+14,19,19,24,31,701308,4
2.40317E+14,19,19,24,31,703202,1
2.40317E+14,19,19,24,31,701308,11
2.40317E+14,19,19,24,31,701308,21
2.40317E+14,14,14,24,31,701308,26
2.40317E+14,19,19,24,31,701308,19
2.40317E+14,19,19,24,31,701308,16
2.40317E+14,19,19,24,31,703218,0
2.40317E+14,14,14,24,31,701308,24
2.40317E+14,19,19,24,31,703218,2
2.40317E+14,19,19,24,31,703218,3
2.40317E+14,14,14,24,31,701308,33
2.40317E+14,14,14,24,31,701308,21
2.40317E+14,14,14,24,31,701308,22
2.40317E+14,14,14,24,31,701308,23
2.40317E+14,14,14,24,31,701308,29
2.40317E+14,14,14,24,31,701308,25
2.40317E+14,19,19,24,31,701308,17
2.40317E+14,19,19,24,31,701308,5
2.40317E+14,14,14,24,31,701308,14
2.40317E+14,14,14,24,31,701308,13
2.40317E+14,19,19,24,31,701308,18
2.40317E+14,19,19,24,31,701212,2
2.40317E+14,19,19,24,31,701212,4
2.40317E+14,19,19,24,31,701212,13
2.40317E+14,19,19,24,31,701212,5
2.40317E+14,19,19,24,31,701307,7
2.40317E+14,19,19,24,31,701212,7
2.40317E+14,19,19,24,31,701212,6
2.40317E+14,19,19,24,31,701307,11
2.40317E+14,19,19,24,31,701307,5
2.40317E+14,19,19,24,31,701307,6
2.40317E+14,19,19,24,31,701307,10
2.40218E+14,4,4,24,21,752101,6
2.40218E+14,4,4,24,21,752101,8
2.40218E+14,4,4,24,21,752101,7
2.40218E+14,4,4,24,21,752101,2
2.40218E+14,4,4,24,21,752101,1
2.40218E+14,4,4,24,21,752101,12
2.40218E+14,4,4,24,21,752101,0
2.40218E+14,4,4,24,21,752101,13
2.40218E+14,4,4,24,21,752101,11
2.40218E+14,4,4,24,21,752101,9
2.40218E+14,4,4,24,21,752101,6
2.40317E+14,39,39,24,31,700313,3
2.40317E+14,39,39,24,31,700313,0
2.40317E+14,15,15,24,31,700309,0
2.40317E+14,39,39,24,31,700313,4
2.40317E+14,15,15,24,31,700308,1
2.40317E+14,39,39,24,31,700313,4
2.40317E+14,39,39,24,31,700313,0
2.40317E+14,39,39,24,31,700313,1
2.40317E+14,39,39,24,31,700313,11
2.40317E+14,39,39,24,31,700314,20
2.40317E+14,39,39,24,31,700314,7
2.40317E+14,39,39,24,31,700313,7
2.40317E+14,39,39,24,31,700313,3
2.40317E+14,39,39,24,31,700313,10
2.40317E+14,39,39,24,31,700314,19
2.40317E+14,39,39,24,31,700314,18
2.40317E+14,39,39,24,31,700313,7
2.40317E+14,39,39,24,31,700313,5
2.40317E+14,39,39,24,31,700313,2
2.40317E+14,39,39,24,31,700313,0
2.40317E+14,39,39,24,31,700313,1
2.40054E+14,44,44B,24,5,401200,16
2.40054E+14,44,44B,24,5,401200,13
2.40054E+14,44,44B,24,5,401200,12
2.40054E+14,44,44B,24,5,401200,9
2.40054E+14,44,44B,24,5,401200,10
2.40054E+14,44,44B,24,5,401200,17
2.40054E+14,44,44B,24,5,401200,18
2.40054E+14,44,44B,24,5,401200,11
2.40054E+14,44,44B,24,5,401200,19
2.40054E+14,44,44B,24,5,401200,8
2.40054E+14,44,44B,24,5,401200,4
2.40054E+14,44,44B,24,5,401200,10
2.45103E+14,41,41,24,510,280200,13
2.40055E+14,44,44B,24,5,492500,1
2.40054E+14,44,44B,24,5,430900,15
2.40054E+14,44,44B,24,5,430900,16
2.40054E+14,44,44B,24,5,430900,14
2.40054E+14,44,44B,24,5,430800,5
2.40054E+14,44,44B,24,5,430800,2
2.40054E+14,44,44B,24,5,430800,3
2.40054E+14,44,44B,24,5,430800,1
2.40054E+14,44,44B,24,5,430800,6
2.40054E+14,44,44B,24,5,430900,17
2.40054E+14,44,44B,24,5,430800,0
2.40054E+14,44,44A,24,5,430900,1
2.40054E+14,44,44A,24,5,430900,5
2.40054E+14,44,44A,24,5,430900,10
2.40054E+14,44,44A,24,5,430900,7
2.40054E+14,44,44A,24,5,430900,8
2.40054E+14,44,44A,24,5,430900,11
2.40054E+14,44,44A,24,5,430900,2
2.40054E+14,44,44A,24,5,430900,12
2.40317E+14,19,19,24,31,701308,2
2.40317E+14,14,14,24,31,701313,6
2.40317E+14,19,19,24,31,701306,6
2.40317E+14,14,14,24,31,701313,5
2.40317E+14,14,14,24,31,701313,4
2.40317E+14,14,14,24,31,701313,12
2.40317E+14,14,14,24,31,701313,5
2.40317E+14,14,14,24,31,701313,3
2.40317E+14,14,14,24,31,701313,4
2.40317E+14,19,19,24,31,701308,1
2.40317E+14,14,14,24,31,701313,7
2.40317E+14,19,19,24,31,701308,0
2.40317E+14,14,14,24,31,701313,11
2.40317E+14,14,14,24,31,701313,12
2.40317E+14,14,14,24,31,701313,8
2.40317E+14,14,14,24,31,701313,2
2.40317E+14,14,14,24,31,701313,13
2.40317E+14,14,14,24,31,701313,3
2.40317E+14,14,14,24,31,701313,9
2.40317E+14,14,14,24,31,701313,2
2.40317E+14,14,14,24,31,701313,1
2.40317E+14,14,14,24,31,701313,1
2.40317E+14,14,14,24,31,701313,11
2.40317E+14,14,14,24,31,701313,7
2.40317E+14,14,14,24,31,701313,6
2.40317E+14,14,14,24,31,701312,13
2.40317E+14,14,14,24,31,701312,12
2.40317E+14,14,14,24,31,701312,14
2.40317E+14,14,14,24,31,701312,11
2.40317E+14,14,14,24,31,701312,16
2.40317E+14,14,14,24,31,701312,11
2.40317E+14,14,14,24,31,701312,13
2.40317E+14,14,14,24,31,701312,15
2.40317E+14,14,14,24,31,701312,12
2.40317E+14,14,14,24,31,701312,11
2.40317E+14,14,14,24,31,701312,9
2.40317E+14,14,14,24,31,701312,8
2.40317E+14,14,14,24,31,701312,15
2.40317E+14,14,14,24,31,701312,10
2.40317E+14,14,14,24,31,701312,19
2.40317E+14,14,14,24,31,701312,9
2.40317E+14,14,14,24,31,701312,8
2.40317E+14,14,14,24,31,701312,4
2.40317E+14,14,14,24,31,701312,5
2.40317E+14,14,14,24,31,701312,17
2.40317E+14,14,14,24,31,701312,6
2.40317E+14,14,14,24,31,701312,7
2.40317E+14,14,14,24,31,701312,2
2.40317E+14,14,14,24,31,701312,9
2.40317E+14,14,14,24,31,701312,2
2.40317E+14,14,14,24,31,701312,6
2.40317E+14,14,14,24,31,701312,3
2.40317E+14,14,14,24,31,701312,4
2.40317E+14,14,14,24,31,701312,1
2.40317E+14,14,14,24,31,701312,7
2.40317E+14,14,14,24,31,701312,5
2.40317E+14,14,14,24,31,701312,2
2.40317E+14,14,14,24,31,701312,0
2.40317E+14,14,14,24,31,701307,4
2.40317E+14,14,14,24,31,701307,15
2.40317E+14,14,14,24,31,701307,18
2.40317E+14,14,14,24,31,701307,17
2.40317E+14,14,14,24,31,701307,16
2.40317E+14,14,14,24,31,701307,8
2.40054E+14,44,44B,24,5,401301,0
2.40054E+14,44,44B,24,5,401200,24
2.45103E+14,41,41,24,510,280301,5
2.40054E+14,44,44B,24,5,401200,23
2.45103E+14,41,41,24,510,280301,9
2.45103E+14,41,41,24,510,280301,4
2.40054E+14,44,44B,24,5,401102,13
2.40054E+14,44,44B,24,5,401102,11
2.40054E+14,44,44B,24,5,401102,16
2.40054E+14,44,44B,24,5,401102,12
2.40054E+14,44,44B,24,5,401102,0
2.40054E+14,44,44B,24,5,401200,4
2.40054E+14,44,44B,24,5,401200,1
2.40054E+14,44,44B,24,5,401200,0
2.40054E+14,44,44B,24,5,401200,2
2.40054E+14,44,44B,24,5,401200,12
2.40054E+14,44,44B,24,5,401200,3
2.40054E+14,44,44B,24,5,401200,13
2.40054E+14,44,44B,24,5,401102,15
2.40054E+14,44,44B,24,5,401102,14
2.40054E+14,44,44B,24,5,401102,10
2.40054E+14,44,44B,24,5,401102,9
2.40054E+14,44,44B,24,5,401200,15
2.40054E+14,44,44B,24,5,401200,14
2.40054E+14,44,44B,24,5,401200,7
2.40054E+14,44,44B,24,5,401200,22
2.40054E+14,44,44B,24,5,401200,21
2.45103E+14,41,41,24,510,280301,8
2.45103E+14,41,41,24,510,280301,7
2.40054E+14,44,44B,24,5,401200,20
2.45103E+14,41,41,24,510,280301,6
2.45103E+14,41,41,24,510,280301,5
2.40317E+14,14,14,24,31,701304,1
2.40317E+14,14,14,24,31,701312,0
2.40317E+14,14,14,24,31,701312,3
2.40317E+14,14,14,24,31,701312,4
2.40317E+14,14,14,24,31,701304,8
2.40317E+14,14,14,24,31,701304,11
2.40317E+14,14,14,24,31,701304,12
2.40317E+14,14,14,24,31,701304,14
2.40317E+14,14,14,24,31,701304,9
2.40317E+14,14,14,24,31,701304,7
2.40317E+14,14,14,24,31,701304,16
2.40317E+14,14,14,24,31,701304,13
2.40317E+14,14,14,24,31,701304,12
2.40317E+14,14,14,24,31,701304,5
2.40317E+14,14,14,24,31,701304,0
2.40317E+14,14,14,24,31,701304,13
2.40317E+14,14,14,24,31,701304,11
2.40317E+14,14,14,24,31,701304,6
2.40317E+14,14,14,24,31,701304,5
2.40317E+14,14,14,24,31,701304,12
2.40317E+14,14,14,24,31,701304,2
2.40317E+14,14,14,24,31,701304,7
2.40317E+14,14,14,24,31,701317,5
2.40317E+14,14,14,24,31,701304,5
2.40317E+14,14,14,24,31,701304,6
2.40317E+14,14,14,24,31,701304,17
2.40317E+14,14,14,24,31,701304,16
2.40317E+14,14,14,24,31,701304,19
2.40317E+14,14,14,24,31,701304,18
2.40317E+14,14,14,24,31,701304,2
2.40317E+14,14,14,24,31,701304,14
2.40317E+14,39,39,24,31,700810,0
2.40317E+14,14,14,24,31,700209,10
2.40317E+14,14,14,24,31,700209,2
2.40317E+14,14,14,24,31,700209,8
2.40317E+14,14,14,24,31,700209,9
2.40317E+14,14,14,24,31,700209,3
2.40317E+14,14,14,24,31,700209,0
2.40317E+14,14,14,24,31,700206,6
2.40317E+14,14,14,24,31,700206,5
2.40317E+14,14,14,24,31,700206,7
2.40317E+14,14,14,24,31,700206,3
2.40317E+14,14,14,24,31,700206,2
2.40317E+14,14,14,24,31,700206,8
2.40317E+14,14,14,24,31,700206,0
2.40317E+14,14,14,24,31,700206,9
2.40317E+14,9,09A,24,31,700318,5
2.40317E+14,9,09A,24,31,700318,6
2.40317E+14,9,09A,24,31,700318,16
2.40317E+14,9,09A,24,31,700204,10
2.40317E+14,9,09A,24,31,700318,4
2.40317E+14,9,09A,24,31,700318,1
2.40317E+14,9,09A,24,31,700318,0
2.40317E+14,9,09A,24,31,700318,2
2.40317E+14,9,09A,24,31,700318,7
2.40317E+14,9,09A,24,31,700315,0
2.40317E+14,9,09A,24,31,700204,12
2.40317E+14,9,09A,24,31,700204,11
2.40317E+14,9,09A,24,31,700204,8
2.40317E+14,9,09A,24,31,700204,3
2.40317E+14,9,09A,24,31,700204,4
2.40317E+14,9,09A,24,31,700204,1
2.40218E+14,4,4,24,21,752101,10
2.40218E+14,4,4,24,21,752101,5
2.45102E+14,40,40,24,510,150400,14
2.45102E+14,40,40,24,510,150400,12
2.45102E+14,40,40,24,510,150400,7
2.45102E+14,40,40,24,510,150400,11
2.45102E+14,40,40,24,510,150400,8
2.45102E+14,40,40,24,510,150500,7
2.45102E+14,40,40,24,510,150500,12
2.45102E+14,40,40,24,510,150500,11
2.45102E+14,40,40,24,510,150500,6
2.45102E+14,40,40,24,510,150500,5
2.45102E+14,40,40,24,510,150500,2
2.45102E+14,40,40,24,510,150500,10
2.45102E+14,40,40,24,510,150500,1
2.45102E+14,40,40,24,510,150500,8
2.45102E+14,40,40,24,510,150400,0
2.45102E+14,40,40,24,510,150500,14
2.45102E+14,40,40,24,510,150500,13
2.45102E+14,40,40,24,510,150500,11
2.45102E+14,40,40,24,510,150500,0
2.45102E+14,40,40,24,510,150500,16
2.45102E+14,40,40,24,510,150500,15
2.45102E+14,40,40,24,510,150500,12
2.45101E+14,40,40,24,510,130400,6
2.45101E+14,40,40,24,510,130400,3
2.45102E+14,40,40,24,510,150300,8
2.45102E+14,40,40,24,510,150300,5
2.45102E+14,40,40,24,510,150300,7
2.45102E+14,40,40,24,510,150300,6
2.45102E+14,40,40,24,510,150300,1
2.45102E+14,40,40,24,510,150300,0
2.45102E+14,40,40,24,510,150300,8
2.45102E+14,40,40,24,510,150300,9
2.40218E+14,4,4,24,21,752101,4
2.40218E+14,4,4,24,21,752101,14
2.40218E+14,4,4,24,21,752101,16
2.40218E+14,4,4,24,21,752101,15
2.40317E+14,9,09A,24,31,700204,6
2.40317E+14,9,09A,24,31,700204,5
2.40317E+14,9,09A,24,31,700204,7
2.40317E+14,9,09A,24,31,700204,0
2.40317E+14,9,09A,24,31,700204,12
2.40317E+14,9,09A,24,31,700204,11
2.40317E+14,9,09A,24,31,700204,10
2.40317E+14,9,09A,24,31,700209,3
2.40317E+14,9,09A,24,31,700209,2
2.40317E+14,9,09A,24,31,700209,4
2.40317E+14,9,09A,24,31,700209,1
2.40317E+14,9,09A,24,31,700209,0
2.40317E+14,9,09A,24,31,700207,5
2.40317E+14,9,09A,24,31,700204,9
2.40317E+14,9,09A,24,31,700207,4
2.40317E+14,9,09A,24,31,700207,0
2.40317E+14,9,09A,24,31,700207,9
2.40317E+14,9,09A,24,31,700207,8
2.40317E+14,9,09A,24,31,700207,7
2.40317E+14,9,09A,24,31,700207,6
2.40317E+14,9,09A,24,31,700207,6
2.40317E+14,9,09A,24,31,700207,5
2.40317E+14,14,14,24,31,700206,4
2.40317E+14,14,14,24,31,700206,2
2.40317E+14,9,09A,24,31,700207,7
2.40317E+14,14,14,24,31,700206,1
2.40317E+14,9,09A,24,31,700207,9
2.40317E+14,9,09A,24,31,700207,8
2.40317E+14,14,14,24,31,700208,1
2.40317E+14,14,14,24,31,700206,5
2.40317E+14,14,14,24,31,700208,6
2.40317E+14,14,14,24,31,700206,6
2.40317E+14,14,14,24,31,700206,15
2.40317E+14,14,14,24,31,700206,4
2.40317E+14,14,14,24,31,700206,3
2.40317E+14,14,14,24,31,700208,7
2.40317E+14,14,14,24,31,700206,2
2.40317E+14,14,14,24,31,700208,8
2.40317E+14,9,09A,24,31,700208,0
2.40317E+14,9,09A,24,31,700204,16
2.40317E+14,14,14,24,31,700208,0
2.40317E+14,9,09A,24,31,700204,17
2.40317E+14,14,14,24,31,700206,1
2.40317E+14,14,14,24,31,700206,0
2.40317E+14,14,14,24,31,700101,1
2.40317E+14,14,14,24,31,700101,0
2.40317E+14,14,14,24,31,700103,2
2.40317E+14,14,14,24,31,700103,1
2.40317E+14,14,14,24,31,700103,3
2.40317E+14,14,14,24,31,700103,7
2.40317E+14,14,14,24,31,700103,5
2.40317E+14,14,14,24,31,700103,4
2.40317E+14,14,14,24,31,700204,19
2.40317E+14,9,09A,24,31,700204,18
2.40276E+14,9,09A,24,27,604001,10
2.40276E+14,9,09A,24,27,604001,19
2.40317E+14,14,14,24,31,700103,0
2.40276E+14,9,09A,24,27,604001,21
2.40276E+14,9,09A,24,27,604001,18
2.40276E+14,9,09A,24,27,604001,20
2.40317E+14,14,14,24,31,700103,9
2.40317E+14,14,14,24,31,700103,8
2.40317E+14,14,14,24,31,700103,9
2.40317E+14,14,14,24,31,700103,7
2.40317E+14,14,14,24,31,700103,4
2.40317E+14,14,14,24,31,700103,5
2.40317E+14,14,14,24,31,700103,3
2.40317E+14,14,14,24,31,700103,24
2.40317E+14,14,14,24,31,700103,23
2.40317E+14,14,14,24,31,700103,10
2.40317E+14,14,14,24,31,700103,2
2.40317E+14,14,14,24,31,700103,21
2.40317E+14,14,14,24,31,700103,17
2.40317E+14,14,14,24,31,700103,22
2.40317E+14,14,14,24,31,700103,14
2.40317E+14,14,14,24,31,701317,3
2.40317E+14,14,14,24,31,700103,1
2.40317E+14,14,14,24,31,701317,4
2.40317E+14,14,14,24,31,701317,2
2.40317E+14,14,14,24,31,700103,11
2.40317E+14,14,14,24,31,700103,0
2.40317E+14,14,14,24,31,700103,16
2.40317E+14,14,14,24,31,700103,15
2.40317E+14,14,14,24,31,700103,8
2.40317E+14,14,14,24,31,700103,18
2.40317E+14,14,14,24,31,700103,10
2.40317E+14,14,14,24,31,700103,9
2.40317E+14,14,14,24,31,700103,6
2.40276E+14,9,09A,24,27,604001,24
2.40276E+14,9,09A,24,27,604003,10
2.40276E+14,9,09A,24,27,604003,9
2.40276E+14,9,09A,24,27,604004,18
2.40276E+14,9,09A,24,27,604001,23
2.40276E+14,9,09A,24,27,604001,22
2.40276E+14,9,09A,24,27,604003,8
2.40276E+14,9,09A,24,27,604001,14
2.40276E+14,9,09A,24,27,604004,13
2.40317E+14,9,09A,24,31,700207,2
2.40317E+14,9,09A,24,31,700207,1
2.40317E+14,9,09A,24,31,700207,3
2.40317E+14,9,09A,24,31,700207,3
2.40317E+14,9,09A,24,31,700207,4
2.40317E+14,9,09A,24,31,700207,2
2.40317E+14,9,09A,24,31,700207,1
2.40317E+14,9,09A,24,31,700207,0
2.40317E+14,9,09A,24,31,700204,15
2.40317E+14,9,09A,24,31,700204,4
2.40317E+14,9,09A,24,31,700204,3
2.40317E+14,9,09A,24,31,700208,1
2.40317E+14,9,09A,24,31,700208,2
2.40317E+14,9,09A,24,31,700208,4
2.40317E+14,9,09A,24,31,700208,3
2.40317E+14,15,15,24,31,701220,39
2.40317E+14,15,15,24,31,701220,38
2.40317E+14,15,15,24,31,701220,30
2.40317E+14,15,15,24,31,701220,29
2.40317E+14,15,15,24,31,701220,40
2.40317E+14,15,15,24,31,701220,27
2.40317E+14,15,15,24,31,701220,24
2.40317E+14,15,15,24,31,701220,23
2.40317E+14,15,15,24,31,701220,28
2.40317E+14,15,15,24,31,701220,12
2.40317E+14,15,15,24,31,701210,0
2.40317E+14,15,15,24,31,701210,1
2.40317E+14,15,15,24,31,701210,2
2.40317E+14,15,15,24,31,701210,6
2.40317E+14,15,15,24,31,701210,5
2.40317E+14,15,15,24,31,701210,12
2.40317E+14,15,15,24,31,701210,4
2.45102E+14,40,40,24,510,150600,2
2.45102E+14,40,40,24,510,150702,1
2.45102E+14,40,40,24,510,150701,7
2.45102E+14,40,40,24,510,150701,8
2.45102E+14,40,40,24,510,150702,0
2.45102E+14,40,40,24,510,150701,0
2.45102E+14,40,40,24,510,150701,5
2.45102E+14,40,40,24,510,150702,4
2.45102E+14,40,40,24,510,150701,2
2.45102E+14,40,40,24,510,150702,3
2.45102E+14,40,40,24,510,150702,1
2.45102E+14,40,40,24,510,150701,6
2.45102E+14,40,40,24,510,150702,0
2.45102E+14,40,40,24,510,150600,1
2.45102E+14,40,40,24,510,150500,4
2.45102E+14,40,40,24,510,150500,3
2.45102E+14,40,40,24,510,200200,14
2.45102E+14,40,40,24,510,200200,10
2.45102E+14,40,40,24,510,200200,11
2.45102E+14,40,40,24,510,200200,3
2.45102E+14,40,40,24,510,200200,13
2.45102E+14,40,40,24,510,200200,12
2.45102E+14,40,40,24,510,200200,1
2.45102E+14,40,40,24,510,160600,11
2.45102E+14,40,40,24,510,160600,10
2.45102E+14,40,40,24,510,160600,18
2.45102E+14,40,40,24,510,160600,15
2.45102E+14,40,40,24,510,160500,2
2.45102E+14,40,40,24,510,160500,0
2.45102E+14,40,40,24,510,160500,6
2.45102E+14,40,40,24,510,200200,0
2.45102E+14,40,40,24,510,160500,5
2.40218E+14,4,4,24,21,752502,30
2.40218E+14,4,4,24,21,752502,18
2.40218E+14,4,4,24,21,752502,3
2.40218E+14,4,4,24,21,752502,22
2.40218E+14,4,4,24,21,752502,19
2.40218E+14,4,4,24,21,752502,20
2.40218E+14,4,4,24,21,752502,21
2.40218E+14,4,4,24,21,752502,16
2.40218E+14,4,4,24,21,752502,13
2.40218E+14,4,4,24,21,752502,12
2.40218E+14,4,4,24,21,752502,23
2.40218E+14,4,4,24,21,752502,24
2.40218E+14,4,4,24,21,752502,2
2.40218E+14,4,4,24,21,752501,17
2.40218E+14,4,4,24,21,752501,11
2.40218E+14,4,4,24,21,752501,13
2.40218E+14,4,4,24,21,752501,12
2.40218E+14,4,4,24,21,752501,0
2.40218E+14,4,4,24,21,752501,10
2.40218E+14,4,4,24,21,752501,5
2.40218E+14,4,4,24,21,752502,4
2.40218E+14,4,4,24,21,752501,3
2.40218E+14,4,4,24,21,752501,1
2.40218E+14,4,4,24,21,752501,7
2.40218E+14,4,4,24,21,752501,6
2.40218E+14,4,4,24,21,752501,4
2.40218E+14,4,4,24,21,752501,9
2.40218E+14,4,4,24,21,752502,1
2.40218E+14,4,4,24,21,752303,22
2.40218E+14,4,4,24,21,752303,28
2.40218E+14,4,4,24,21,752303,23
2.40218E+14,4,4,24,21,752303,27
2.40218E+14,4,4,24,21,752303,26
2.40218E+14,4,4,24,21,752303,21
2.40218E+14,4,4,24,21,752502,36
2.40218E+14,4,4,24,21,752502,38
2.40218E+14,4,4,24,21,752502,34
